chrom,tss,chromEnd,strand,gene_name,gene_id,cage_used
1,33786699,33786700,-,A3GALT2,ENSG00000184389,False
1,33815502,33815503,-,PHC2,ENSG00000134686,True
1,33938251,33938252,+,ZSCAN20,ENSG00000121903,True
1,34329679,34329680,+,HMGB4,ENSG00000176256,True
1,34630832,34630833,-,CSMD2,ENSG00000121904,True
1,34642523,34642524,+,C1orf94,ENSG00000142698,True
1,35220665,35220666,+,GJB5,ENSG00000189280,True
1,35225341,35225342,+,GJB4,ENSG00000189433,True
1,35246812,35246813,+,GJB3,ENSG00000188910,True
1,35258599,35258600,+,GJA4,ENSG00000187513,True
1,35325417,35325418,-,SMIM12,ENSG00000163866,False
1,35395221,35395222,-,DLGAP3,ENSG00000116544,True
1,35450924,35450925,-,ZMYM6NB,ENSG00000243749,True
1,35497324,35497325,-,ZMYM6,ENSG00000163867,True
1,35544994,35544995,+,ZMYM1,ENSG00000197056,True
1,35658745,35658746,-,SFPQ,ENSG00000116560,True
1,35734303,35734304,+,ZMYM4,ENSG00000146463,True
1,36022995,36022996,-,KIAA0319L,ENSG00000142687,True
1,36023415,36023416,+,NCDN,ENSG00000020129,True
1,36038971,36038972,+,TFAP2E,ENSG00000116819,False
1,36107134,36107135,-,PSMB2,ENSG00000126067,True
1,36184475,36184476,-,C1orf216,ENSG00000142686,True
1,36235579,36235580,-,CLSPN,ENSG00000092853,True
1,36273773,36273774,+,AGO4,ENSG00000134698,False
1,36335409,36335410,+,AGO1,ENSG00000092847,False
1,36396319,36396320,+,AGO3,ENSG00000126070,False
1,36549700,36549701,+,TEKT2,ENSG00000092850,True
1,36554494,36554495,+,ADPRHL2,ENSG00000116863,True
1,36590819,36590820,-,COL8A2,ENSG00000171812,True
1,36615087,36615088,-,TRAPPC3,ENSG00000054116,True
1,36621759,36621760,+,MAP7D1,ENSG00000116871,True
1,36690051,36690052,+,THRAP3,ENSG00000054118,True
1,36772709,36772710,+,SH3D21,ENSG00000214193,True
1,36789335,36789336,+,RP11-268J15.5,ENSG00000116883,False
1,36789755,36789756,-,EVA1B,ENSG00000142694,False
1,36851511,36851512,-,STK40,ENSG00000196182,True
1,36863504,36863505,-,LSM10,ENSG00000181817,True
1,36916034,36916035,-,OSCP1,ENSG00000116885,True
1,36929967,36929968,-,MRPS15,ENSG00000116898,True
1,36948522,36948523,-,CSF3R,ENSG00000119535,True
1,37500110,37500111,-,GRIK3,ENSG00000163873,True
1,37940180,37940181,+,ZC3H12A,ENSG00000163874,True
1,37980363,37980364,-,MEAF6,ENSG00000163875,True
1,38019891,38019892,-,SNIP1,ENSG00000163877,True
1,38022542,38022543,+,DNALI1,ENSG00000163879,True
1,38061541,38061542,-,GNL2,ENSG00000134697,True
1,38100560,38100561,-,RSPO1,ENSG00000169218,True
1,38156187,38156188,-,C1orf109,ENSG00000116922,True
1,38158207,38158208,+,CDCA8,ENSG00000134690,True
1,38218904,38218905,-,EPHA10,ENSG00000183317,True
1,38259767,38259768,+,MANEAL,ENSG00000185090,True
1,38273864,38273865,-,YRDC,ENSG00000196449,True
1,38274282,38274283,+,C1orf122,ENSG00000197982,True
1,38293886,38293887,-,AL929472.1,ENSG00000230610,False
1,38325268,38325269,-,MTF1,ENSG00000188786,True
1,38412711,38412712,-,INPP5B,ENSG00000204084,True
1,38455686,38455687,-,SF3A3,ENSG00000183431,True
1,38471175,38471176,-,FHL3,ENSG00000183386,True
1,38478402,38478403,+,UTP11L,ENSG00000183520,True
1,38512465,38512466,-,POU3F1,ENSG00000185668,True
1,39325392,39325393,-,RRAGC,ENSG00000116954,True
1,39339027,39339028,-,MYCBP,ENSG00000214114,True
1,39347279,39347280,-,GJA9,ENSG00000131233,True
1,39395181,39395182,-,RHBDL2,ENSG00000158315,True
1,39456948,39456949,+,AKIRIN1,ENSG00000174574,True
1,39492007,39492008,+,NDUFS5,ENSG00000168653,True
1,39571071,39571072,+,MACF1,ENSG00000127603,True
1,39874744,39874745,+,KIAA0754,ENSG00000255103,True
1,39957313,39957314,+,BMP8A,ENSG00000183682,True
1,40042461,40042462,-,PABPC4,ENSG00000090621,True
1,40105312,40105313,-,HEYL,ENSG00000163909,True
1,40137788,40137789,-,NT5C1A,ENSG00000116981,True
1,40157090,40157091,-,HPCAL4,ENSG00000116983,True
1,40204554,40204555,+,PPIE,ENSG00000084072,True
1,40237020,40237021,-,OXCT2,ENSG00000198754,False
1,40254516,40254517,-,BMP8B,ENSG00000116985,True
1,40349172,40349173,-,TRIT1,ENSG00000043514,True
1,40367928,40367929,-,MYCL,ENSG00000116990,False
1,40420822,40420823,+,MFSD2A,ENSG00000168389,True
1,40506423,40506424,+,CAP1,ENSG00000131236,True
1,40562919,40562920,-,PPT1,ENSG00000131238,True
1,40627054,40627055,+,RLF,ENSG00000117000,True
1,40713609,40713610,+,TMCO2,ENSG00000188800,True
1,40723908,40723909,+,ZMPSTE24,ENSG00000084073,True
1,40782956,40782957,-,COL9A2,ENSG00000049089,True
1,40839409,40839410,+,SMAP2,ENSG00000084070,True
1,40915774,40915775,+,ZFP69B,ENSG00000187801,False
1,40942887,40942888,+,ZFP69,ENSG00000187815,False
1,40974413,40974414,+,EXO5,ENSG00000164002,False
1,40997318,40997319,+,ZNF684,ENSG00000117010,True
1,41131363,41131364,-,RIMS3,ENSG00000117016,True
1,41157389,41157390,+,NFYC,ENSG00000066136,True
1,41249487,41249488,+,KCNQ4,ENSG00000117013,True
1,41328034,41328035,-,CITED4,ENSG00000179862,True
1,41445007,41445008,+,CTPS1,ENSG00000171793,False
1,41487392,41487393,-,SLFNL1,ENSG00000171790,True
1,41707800,41707801,-,SCMH1,ENSG00000010803,True
1,41827125,41827126,+,FOXO6,ENSG00000204060,True
1,41950354,41950355,-,EDN2,ENSG00000127129,True
1,42501591,42501592,-,HIVEP3,ENSG00000127124,True
1,42619079,42619080,+,GUCA2B,ENSG00000044012,True
1,42630416,42630417,-,GUCA2A,ENSG00000197273,True
1,42800886,42800887,-,FOXJ3,ENSG00000198815,True
1,42846472,42846473,+,RIMKLA,ENSG00000177181,True
1,42921699,42921700,-,ZMYND12,ENSG00000066185,True
1,42922218,42922219,+,PPCS,ENSG00000127125,True
1,42928981,42928982,+,CCDC30,ENSG00000186409,True
1,43124099,43124100,+,PPIH,ENSG00000171960,True
1,43148083,43148084,+,YBX1,ENSG00000065978,True
1,43205910,43205911,-,CLDN19,ENSG00000164007,True
1,43232682,43232683,-,LEPRE1,ENSG00000117385,True
1,43232947,43232948,+,C1orf50,ENSG00000164008,True
1,43282797,43282798,+,ERMAP,ENSG00000164010,True
1,43283057,43283058,-,CCDC23,ENSG00000177868,True
1,43312284,43312285,+,ZNF691,ENSG00000164011,True
1,43424538,43424539,-,SLC2A1,ENSG00000117394,True
1,43613587,43613588,+,FAM183A,ENSG00000186973,True
1,43637956,43637957,-,EBNA1BP2,ENSG00000117395,True
1,43638016,43638017,+,WDR65,ENSG00000243710,True
1,43736366,43736367,+,TMEM125,ENSG00000179178,True
1,43751252,43751253,-,C1orf210,ENSG00000253313,True
1,43766682,43766683,+,TIE1,ENSG00000066056,True
1,43803491,43803492,+,MPL,ENSG00000117400,True
1,43824649,43824650,+,CDC20,ENSG00000117399,True
1,43833665,43833666,-,ELOVL1,ENSG00000066322,True
1,43855461,43855462,-,MED8,ENSG00000159479,True
1,43855551,43855552,+,SZT2,ENSG00000198198,True
1,43919627,43919628,-,HYI,ENSG00000178922,True
1,43996550,43996551,+,PTPRF,ENSG00000142949,True
1,44115831,44115832,+,KDM4A,ENSG00000066135,True
1,44173202,44173203,+,ST3GAL3,ENSG00000126091,True
1,44399421,44399422,+,ARTN,ENSG00000117407,True
1,44412620,44412621,+,IPO13,ENSG00000117408,True
1,44435671,44435672,+,DPH2,ENSG00000132768,True
1,44440610,44440611,+,ATP6V0B,ENSG00000117410,True
1,44444897,44444898,+,B4GALT2,ENSG00000117411,True
1,44457476,44457477,+,CCDC24,ENSG00000159214,True
1,44497147,44497148,-,SLC6A9,ENSG00000196517,True
1,44514013,44514014,+,KLF17,ENSG00000171872,True
1,44679132,44679133,+,DMAP1,ENSG00000178028,True
1,44820913,44820914,-,ERI3,ENSG00000117419,True
1,45097636,45097637,+,RNF220,ENSG00000187147,True
1,45140125,45140126,-,TMEM53,ENSG00000126106,True
1,45189430,45189431,+,C1orf228,ENSG00000198520,True
1,45205526,45205527,+,KIF2C,ENSG00000142945,True
1,45241237,45241238,+,RPS8,ENSG00000142937,True
1,45253841,45253842,-,BEST4,ENSG00000142959,True
1,45266048,45266049,+,PLK3,ENSG00000173846,True
1,45273033,45273034,-,TCTEX1D4,ENSG00000188396,True
1,45274209,45274210,+,BTBD19,ENSG00000222009,True
1,45308923,45308924,-,PTCH2,ENSG00000117425,True
1,45452263,45452264,-,EIF2B3,ENSG00000070785,True
1,45476983,45476984,-,HECTD3,ENSG00000126107,True
1,45477918,45477919,+,UROD,ENSG00000126088,True
1,45672038,45672039,-,ZSWIM5,ENSG00000162415,True
1,45792568,45792569,+,HPDL,ENSG00000186603,True
1,45805836,45805837,+,TOE1,ENSG00000132773,True
1,45806090,45806091,-,MUTYH,ENSG00000132781,True
1,45956834,45956835,-,TESK2,ENSG00000070759,True
1,45965741,45965742,-,CCDC163P,ENSG00000236624,True
1,45965993,45965994,+,MMACHC,ENSG00000132763,True
1,45987557,45987558,-,PRDX1,ENSG00000117450,True
1,46016504,46016505,+,AKR1A1,ENSG00000117448,True
1,46049714,46049715,+,NASP,ENSG00000132780,True
1,46089726,46089727,-,CCDC17,ENSG00000159588,True
1,46152209,46152210,-,GPBP1L1,ENSG00000159592,True
1,46153858,46153859,+,TMEM69,ENSG00000159596,True
1,46216316,46216317,-,IPP,ENSG00000197429,True
1,46269270,46269271,+,MAST2,ENSG00000086015,True
1,46598320,46598321,-,PIK3R3,ENSG00000117461,True
1,46646202,46646203,+,TSPAN1,ENSG00000117472,True
1,46664100,46664101,-,POMGNT1,ENSG00000085998,True
1,46669006,46669007,+,LURAP1,ENSG00000171357,False
1,46713428,46713429,+,RAD54L,ENSG00000085999,True
1,46768949,46768950,-,LRRC41,ENSG00000132128,True
1,46769357,46769358,+,UQCRH,ENSG00000173660,True
1,46806474,46806475,+,NSUN4,ENSG00000117481,True
1,46859988,46859989,+,FAAH,ENSG00000117480,True
1,46972283,46972284,+,DMBX1,ENSG00000197587,True
1,47015428,47015429,-,KNCN,ENSG00000162456,True
1,47069923,47069924,-,MKNK1,ENSG00000079277,True
1,47082563,47082564,-,MOB3C,ENSG00000142961,False
1,47134019,47134020,-,ATPAF1,ENSG00000123472,True
1,47134527,47134528,+,TEX38,ENSG00000186118,False
1,47184824,47184825,-,EFCAB14,ENSG00000159658,False
1,47264719,47264720,+,CYP4B1,ENSG00000142973,True
1,47407147,47407148,-,CYP4A11,ENSG00000187048,True
1,47489352,47489353,+,CYP4X1,ENSG00000186377,True
1,47532894,47532895,+,CYP4Z1,ENSG00000186160,True
1,47603114,47603115,+,CYP4A22,ENSG00000162365,True
1,47655714,47655715,-,PDZK1IP1,ENSG00000162366,True
1,47779794,47779795,-,TAL1,ENSG00000162367,True
1,47779794,47779795,-,STIL,ENSG00000123473,True
1,47799469,47799470,+,CMPK1,ENSG00000162368,True
1,47881955,47881956,+,FOXE3,ENSG00000186790,True
1,47901689,47901690,+,FOXD2,ENSG00000186564,False
1,48227290,48227291,-,FLJ00388,ENSG00000273395,False
1,48462567,48462568,-,TRABD2B,ENSG00000269113,False
1,48569306,48569307,+,AL109659.1,ENSG00000269709,False
1,48688396,48688397,+,SLC5A9,ENSG00000117834,True
1,48937871,48937872,-,SPATA6,ENSG00000132122,True
1,49242422,49242423,-,BEND5,ENSG00000162373,True
1,50459990,50459991,+,AL645730.2,ENSG00000227839,False
1,50489581,50489582,-,AGBL4,ENSG00000186094,True
1,50574606,50574607,+,ELAVL4,ENSG00000162374,True
1,50889124,50889125,-,DMRTA2,ENSG00000142700,True
1,51425834,51425835,-,FAF1,ENSG00000185104,True
1,51435927,51435928,+,CDKN2C,ENSG00000123080,True
1,51567915,51567916,+,C1orf185,ENSG00000204006,True
1,51701962,51701963,+,RNF11,ENSG00000123091,True
1,51796243,51796244,-,TTC39A,ENSG00000085831,True
1,51984930,51984931,-,EPS15,ENSG00000085832,True
1,52082760,52082761,+,OSBPL9,ENSG00000117859,True
1,52344398,52344399,-,NRD1,ENSG00000078618,True
1,52456385,52456386,-,RAB3B,ENSG00000169213,True
1,52499471,52499472,-,KTI12,ENSG00000198841,True
1,52520858,52520859,-,TXNDC12,ENSG00000117862,True
1,52521983,52521984,+,BTF3L4,ENSG00000134717,True
1,52607773,52607774,+,ZFYVE9,ENSG00000157077,True
1,52831839,52831840,-,CC2D1B,ENSG00000154222,True
1,52870082,52870083,-,ORC1,ENSG00000085840,True
1,52870278,52870279,+,PRPF38A,ENSG00000134748,True
1,53018760,53018761,-,ZCCHC11,ENSG00000134744,True
1,53068053,53068054,+,GPX7,ENSG00000116157,True
1,53098840,53098841,+,FAM159A,ENSG00000182183,True
1,53164016,53164017,-,SELRC1,ENSG00000162377,True
1,53192132,53192133,+,ZYG11B,ENSG00000162378,True
1,53308433,53308434,+,ZYG11A,ENSG00000203995,True
1,53387419,53387420,-,ECHDC2,ENSG00000121310,True
1,53480631,53480632,+,SCP2,ENSG00000116171,True
1,53527877,53527878,+,PODN,ENSG00000174348,True
1,53608302,53608303,-,SLC1A7,ENSG00000162383,True
1,53662495,53662496,+,CPT2,ENSG00000157184,True
1,53686295,53686296,-,C1orf123,ENSG00000162384,True
1,53704188,53704189,-,MAGOH,ENSG00000162385,True
1,53793757,53793758,-,LRP8,ENSG00000157193,True
1,53925545,53925546,+,DMRTB1,ENSG00000143006,True
1,54199877,54199878,-,GLIS1,ENSG00000174332,False
1,54304533,54304534,-,NDC1,ENSG00000058804,False
1,54355462,54355463,-,YIPF1,ENSG00000058799,True
1,54359860,54359861,+,DIO1,ENSG00000211452,True
1,54411362,54411363,-,HSPB11,ENSG00000081870,True
1,54412029,54412030,+,LRRC42,ENSG00000116212,True
1,54483820,54483821,-,LDLRAD1,ENSG00000203985,True
1,54518893,54518894,-,TMEM59,ENSG00000116209,True
1,54519279,54519280,+,TCEANC2,ENSG00000116205,True
1,54569968,54569969,+,AL161915.1,ENSG00000212670,False
1,54619443,54619444,-,CDCP2,ENSG00000157211,False
1,54637997,54637998,-,AL357673.1,ENSG00000248835,False
1,54665688,54665689,-,CYB5RL,ENSG00000215883,True
1,54665746,54665747,-,RP11-446E24.4,ENSG00000256407,False
1,54665854,54665855,+,MRPL37,ENSG00000116221,True
1,54703710,54703711,+,SSBP3-AS1,ENSG00000198711,False
1,54872090,54872091,-,SSBP3,ENSG00000157216,True
1,55013900,55013901,+,ACOT11,ENSG00000162390,True
1,55089198,55089199,-,FAM151A,ENSG00000162391,True
1,55107459,55107460,+,MROH7-TTC4,ENSG00000271723,False
1,55107463,55107464,+,MROH7,ENSG00000184313,False
1,55181537,55181538,+,TTC4,ENSG00000243725,True
1,55230193,55230194,-,PARS2,ENSG00000162396,True
1,55266982,55266983,-,TTC22,ENSG00000006555,True
1,55271736,55271737,+,C1orf177,ENSG00000162398,False
1,55352855,55352856,-,DHCR24,ENSG00000116133,True
1,55446301,55446302,+,TMEM61,ENSG00000143001,True
1,55464604,55464605,+,BSND,ENSG00000162399,True
1,55505215,55505216,+,PCSK9,ENSG00000169174,True
1,55681001,55681002,-,USP24,ENSG00000162402,True
1,57045046,57045047,-,PPAP2B,ENSG00000162407,True
1,57111017,57111018,+,PRKAA2,ENSG00000162409,True
1,57285070,57285071,-,C1orf168,ENSG00000187889,True
1,57320458,57320459,+,C8A,ENSG00000157131,True
1,57431687,57431688,-,C8B,ENSG00000021852,True
1,59012401,59012402,-,DAB1,ENSG00000173406,True
1,59012401,59012402,-,OMA1,ENSG00000162600,True
1,59042924,59042925,-,TACSTD2,ENSG00000184292,True
1,59165737,59165738,-,MYSM1,ENSG00000162601,True
1,59249717,59249718,-,JUN,ENSG00000177606,True
1,59762751,59762752,+,FGGY,ENSG00000172456,True
1,60280637,60280638,+,HOOK1,ENSG00000134709,True
1,60392424,60392425,-,CYP2J2,ENSG00000134716,True
1,60539434,60539435,-,C1orf87,ENSG00000162598,True
1,61548262,61548263,+,NFIA,ENSG00000162599,True
1,62190807,62190808,-,TM2D1,ENSG00000162604,True
1,62208136,62208137,+,INADL,ENSG00000132849,True
1,62660532,62660533,+,L1TD1,ENSG00000240563,True
1,62785089,62785090,-,KANK4,ENSG00000132854,True
1,62902746,62902747,+,USP1,ENSG00000162607,True
1,63063189,63063190,+,ANGPTL3,ENSG00000132855,True
1,63073437,63073438,+,AL138847.1,ENSG00000269624,False
1,63154027,63154028,-,DOCK7,ENSG00000116641,True
1,63249821,63249822,+,ATG4C,ENSG00000125703,True
1,63788239,63788240,+,FOXD3,ENSG00000187140,True
1,63833314,63833315,+,ALG6,ENSG00000088035,True
1,63988877,63988878,-,ITGB3BP,ENSG00000142856,True
1,63989196,63989197,+,EFCAB7,ENSG00000203965,True
1,64014588,64014589,+,DLEU2L,ENSG00000116652,False
1,64059066,64059067,+,PGM1,ENSG00000079739,True
1,64239690,64239691,+,ROR1,ENSG00000185483,True
1,64669307,64669308,+,UBE2U,ENSG00000177414,True
1,64935919,64935920,+,CACHD1,ENSG00000158966,True
1,65210745,65210746,+,RAVER2,ENSG00000162437,True
1,65432211,65432212,-,JAK1,ENSG00000162434,True
1,65613872,65613873,+,AK4,ENSG00000162433,True
1,65720122,65720123,+,DNAJC6,ENSG00000116675,True
1,65886366,65886367,+,LEPR,ENSG00000116678,True
1,65886366,65886367,+,LEPROT,ENSG00000213625,True
1,66798023,66798024,+,PDE4B,ENSG00000184588,True
1,66999825,66999826,+,SGIP1,ENSG00000118473,True
1,67142710,67142711,-,AL139147.1,ENSG00000248458,False
1,67218141,67218142,+,TCTEX1D1,ENSG00000152760,True
1,67266939,67266940,-,INSL5,ENSG00000172410,False
1,67390511,67390512,-,WDR78,ENSG00000152763,True
1,67390681,67390682,+,MIER1,ENSG00000198160,True
1,67519797,67519798,-,SLC35D1,ENSG00000116704,True
1,67600649,67600650,-,C1orf141,ENSG00000203963,True
1,67632141,67632142,+,IL23R,ENSG00000162594,True
1,67773552,67773553,+,IL12RB2,ENSG00000081985,True
1,67896085,67896086,-,SERBP1,ENSG00000142864,True
1,68150882,68150883,+,GADD45A,ENSG00000116717,True
1,68299090,68299091,-,GNG12,ENSG00000172380,True
1,68516317,68516318,-,DIRAS3,ENSG00000162595,True
1,68698205,68698206,-,WLS,ENSG00000116729,True
1,68915627,68915628,-,RPE65,ENSG00000116745,True
1,68962758,68962759,-,DEPDC1,ENSG00000024526,True
1,70033608,70033609,+,LRRC7,ENSG00000033122,True
1,70671248,70671249,-,LRRC40,ENSG00000066557,True
1,70671395,70671396,+,SRSF11,ENSG00000116754,True
1,70820396,70820397,-,ANKRD13C,ENSG00000118454,True
1,70820504,70820505,+,HHLA3,ENSG00000197568,True
1,70876944,70876945,+,CTH,ENSG00000116761,True
1,71513496,71513497,-,PTGER3,ENSG00000050628,True
1,71546710,71546711,-,ZRANB2,ENSG00000132485,True
1,72748184,72748185,-,NEGR1,ENSG00000172260,True
1,74663846,74663847,-,LRRIQ3,ENSG00000162620,True
1,74663948,74663949,+,FPGT-TNNI3K,ENSG00000259030,True
1,74663948,74663949,+,FPGT,ENSG00000254685,True
1,74663948,74663949,+,TNNI3K,ENSG00000116783,True
1,74978298,74978299,-,LRRC53,ENSG00000162621,False
1,75139359,75139360,-,C1orf173,ENSG00000178965,True
1,75198715,75198716,-,CRYZ,ENSG00000116791,True
1,75198848,75198849,+,TYW3,ENSG00000162623,True
1,75602068,75602069,+,LHX8,ENSG00000162624,True
1,76081835,76081836,-,SLC44A5,ENSG00000137968,True
1,76190407,76190408,+,ACADM,ENSG00000117054,True
1,76251943,76251944,+,RABGGTB,ENSG00000137955,True
1,76262570,76262571,+,MSH4,ENSG00000057468,True
1,76398088,76398089,-,ASB17,ENSG00000154007,True
1,76540415,76540416,+,ST6GALNAC3,ENSG00000184005,True
1,77333169,77333170,+,ST6GALNAC5,ENSG00000117069,True
1,77685103,77685104,-,PIGK,ENSG00000142892,True
1,77747711,77747712,+,AK5,ENSG00000154027,True
1,78149091,78149092,-,ZZZ3,ENSG00000036549,True
1,78225513,78225514,-,USP33,ENSG00000077254,True
1,78245327,78245328,+,FAM73A,ENSG00000180488,True
1,78354308,78354309,+,NEXN,ENSG00000162614,True
1,78444755,78444756,-,FUBP1,ENSG00000162613,True
1,78470624,78470625,+,DNAJB4,ENSG00000162616,True
1,78511726,78511727,+,GIPC2,ENSG00000137960,True
1,78956699,78956700,+,PTGFR,ENSG00000122420,True
1,79086150,79086151,+,IFI44L,ENSG00000137959,True
1,79115516,79115517,+,IFI44,ENSG00000137965,True
1,79472404,79472405,-,ELTD1,ENSG00000162618,True
1,81771841,81771842,+,LPHN2,ENSG00000117114,True
1,84464821,84464822,-,TTLL7,ENSG00000137941,True
1,84543754,84543755,+,PRKACB,ENSG00000142875,True
1,84764049,84764050,+,SAMD13,ENSG00000203943,False
1,84874114,84874115,+,DNASE2B,ENSG00000137976,True
1,84944946,84944947,+,RPF1,ENSG00000117133,True
1,84971864,84971865,-,GNG5,ENSG00000174021,True
1,85040129,85040130,-,CTBS,ENSG00000117151,True
1,85100703,85100704,-,C1orf180,ENSG00000180869,False
1,85156141,85156142,-,SSX2IP,ENSG00000117155,True
1,85358878,85358879,-,LPAR3,ENSG00000171517,True
1,85462783,85462784,-,MCOLN2,ENSG00000153898,True
1,85514161,85514162,-,MCOLN3,ENSG00000055732,True
1,85528028,85528029,+,WDR63,ENSG00000162643,True
1,85666703,85666704,-,SYDE2,ENSG00000097096,True
1,85725342,85725343,-,C1orf52,ENSG00000162642,True
1,85742237,85742238,-,BCL10,ENSG00000142867,True
1,85930844,85930845,-,DDAH1,ENSG00000153904,True
1,86046443,86046444,+,CYR61,ENSG00000142871,True
1,86174099,86174100,-,ZNHIT6,ENSG00000117174,True
1,86622440,86622441,-,COL24A1,ENSG00000171502,True
1,86861984,86861985,-,ODF2L,ENSG00000122417,True
1,86889859,86889860,+,CLCA2,ENSG00000137975,True
1,86934611,86934612,+,CLCA1,ENSG00000016490,True
1,87012760,87012761,+,CLCA4,ENSG00000016602,True
1,87170493,87170494,+,SH3GLB1,ENSG00000097033,True
1,87380107,87380108,-,SEP15,ENSG00000183291,False
1,87380387,87380388,+,HS2ST1,ENSG00000153936,True
1,87458692,87458693,+,RP5-1052I5.2,ENSG00000267561,False
1,87794564,87794565,+,LMO4,ENSG00000143013,True
1,89149954,89149955,+,PKN2,ENSG00000065243,True
1,89357248,89357249,-,GTF2B,ENSG00000137947,True
1,89458310,89458311,-,CCBL2,ENSG00000137944,True
1,89458439,89458440,-,RBMXL1,ENSG00000213516,True
1,89488535,89488536,-,GBP3,ENSG00000117226,True
1,89530894,89530895,-,GBP1,ENSG00000117228,True
1,89591782,89591783,-,GBP2,ENSG00000162645,True
1,89641690,89641691,-,GBP7,ENSG00000213512,True
1,89664615,89664616,-,GBP4,ENSG00000162654,True
1,89738542,89738543,-,GBP5,ENSG00000154451,True
1,89829618,89829619,+,GBP6,ENSG00000183347,True
1,89990462,89990463,+,LRRC8B,ENSG00000197147,True
1,90098684,90098685,+,LRRC8C,ENSG00000171488,True
1,90098699,90098700,+,RP11-302M6.4,ENSG00000271949,False
1,90286589,90286590,+,LRRC8D,ENSG00000171492,True
1,90460703,90460704,+,ZNF326,ENSG00000162664,True
1,91182857,91182858,-,BARHL2,ENSG00000143032,True
1,91487582,91487583,-,ZNF644,ENSG00000122482,True
1,91870382,91870383,-,HFM1,ENSG00000162669,True
1,91966419,91966420,+,CDC7,ENSG00000097046,True
1,92351678,92351679,-,TGFBR3,ENSG00000069702,True
1,92414958,92414959,+,BRDT,ENSG00000137948,True
1,92495566,92495567,+,EPHX4,ENSG00000172031,True
1,92545891,92545892,+,BTBD8,ENSG00000189195,True
1,92634482,92634483,+,KIAA1107,ENSG00000069712,True
1,92683471,92683472,+,C1orf146,ENSG00000203910,True
1,92764537,92764538,-,GLMN,ENSG00000174842,True
1,92764604,92764605,+,RPAP2,ENSG00000122484,True
1,92951634,92951635,-,GFI1,ENSG00000162676,True
1,93250646,93250647,-,EVI5,ENSG00000067208,True
1,93297597,93297598,+,RPL5,ENSG00000122406,True
1,93427027,93427028,-,FAM69A,ENSG00000154511,True
1,93544841,93544842,+,MTF2,ENSG00000143033,True
1,93645973,93645974,-,TMED5,ENSG00000117500,True
1,93646268,93646269,+,CCDC18,ENSG00000122483,True
1,93811493,93811494,+,DR1,ENSG00000117505,True
1,93913685,93913686,+,FNBP1L,ENSG00000137942,True
